size,horizon,delta,algorithm,trial,objective,risk,time_s,n,iterations,complete,constrained_pomdp_commit,raostar_commit
5,5,0.3,DARP-HILP,21,8.330533203124999,0.15553190065651704,0.8684546260628849,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,RAO*,21,8.517308228802941,0.19070231978831415,2.739610151038505,4228,353,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,DARP-HILP,22,8.330533203124999,0.15553190065651704,0.8867759780259803,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,RAO*,22,8.517308228802941,0.19070231978831415,2.628244774066843,4228,353,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,DARP-HILP,23,8.330533203124999,0.15553190065651704,0.8526383140124381,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,RAO*,23,8.517308228802941,0.19070231978831415,2.6219865509774536,4228,353,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,DARP-HILP,24,8.330533203124999,0.15553190065651704,0.8415141929872334,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,RAO*,24,8.517308228802941,0.19070231978831415,2.575051811989397,4228,353,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,DARP-HILP,25,8.330533203124999,0.15553190065651704,0.8266191360307857,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,5,0.3,RAO*,25,8.517308228802941,0.19070231978831415,2.9001391771016642,4228,353,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,1,10.856434987909898,0.09999944835067112,11.338592067011632,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,1,11.664317925302502,0.09879943551458453,34.73932871897705,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,2,10.856434987909898,0.09999944835067112,10.568975553964265,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,2,11.664317925302502,0.09879943551458453,33.31430182699114,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,3,10.856434987909898,0.09999944835067112,10.312756969011389,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,3,11.664317925302502,0.09879943551458453,34.81029002997093,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,4,10.856434987909898,0.09999944835067112,10.91168431204278,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,4,11.664317925302502,0.09879943551458453,33.74753553199116,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,5,10.856434987909898,0.09999944835067112,11.177259968942963,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,5,11.664317925302502,0.09879943551458453,34.149061116040684,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,6,10.856434987909898,0.09999944835067112,10.56966643803753,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,6,11.664317925302502,0.09879943551458453,33.34608838101849,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,7,10.856434987909898,0.09999944835067112,10.54737790999934,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,7,11.664317925302502,0.09879943551458453,33.39423407695722,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,8,10.856434987909898,0.09999944835067112,11.024359629955143,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,8,11.664317925302502,0.09879943551458453,33.73884269304108,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,9,10.856434987909898,0.09999944835067112,10.625452482956462,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,9,11.664317925302502,0.09879943551458453,33.53669917199295,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,10,10.856434987909898,0.09999944835067112,10.646478613023646,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,10,11.664317925302502,0.09879943551458453,35.716343184001744,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,11,10.856434987909898,0.09999944835067112,11.132663822034374,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,11,11.664317925302502,0.09879943551458453,35.92761321389116,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,12,10.856434987909898,0.09999944835067112,10.521296712919138,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,12,11.664317925302502,0.09879943551458453,33.07647322898265,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,13,10.856434987909898,0.09999944835067112,10.840625472017564,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,13,11.664317925302502,0.09879943551458453,33.14908329991158,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,14,10.856434987909898,0.09999944835067112,11.2614287850447,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,14,11.664317925302502,0.09879943551458453,33.324381242040545,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,15,10.856434987909898,0.09999944835067112,10.609020789968781,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,15,11.664317925302502,0.09879943551458453,33.20900375104975,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,16,10.856434987909898,0.09999944835067112,11.342870902037248,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,16,11.664317925302502,0.09879943551458453,34.163144664955325,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,17,10.856434987909898,0.09999944835067112,10.701853830949403,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,17,11.664317925302502,0.09879943551458453,33.666992156999186,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,18,10.856434987909898,0.09999944835067112,10.914237646968104,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,18,11.664317925302502,0.09879943551458453,33.25247371499427,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,19,10.856434987909898,0.09999944835067112,11.031245538964868,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,19,11.664317925302502,0.09879943551458453,33.23942040896509,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,20,10.856434987909898,0.09999944835067112,10.841297890990973,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,20,11.664317925302502,0.09879943551458453,34.911349541042,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,21,10.856434987909898,0.09999944835067112,10.63340332498774,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,21,11.664317925302502,0.09879943551458453,34.063659106963314,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,22,10.856434987909898,0.09999944835067112,10.743599210982211,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,22,11.664317925302502,0.09879943551458453,34.36051704699639,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,23,10.856434987909898,0.09999944835067112,10.738994689076208,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,23,11.664317925302502,0.09879943551458453,34.386290373979136,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,24,10.856434987909898,0.09999944835067112,10.89039826800581,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,24,11.664317925302502,0.09879943551458453,34.23411521199159,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,DARP-HILP,25,10.856434987909898,0.09999944835067112,10.661369250970893,13048,63,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.1,RAO*,25,11.664317925302502,0.09879943551458453,34.94865973095875,25393,2196,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,1,8.51730822880294,0.1587357693835137,7.696188175003044,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,1,9.454810466494346,0.1920991604288611,54.402908299001865,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,2,8.51730822880294,0.1587357693835137,7.450404618983157,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,2,9.454810466494346,0.1920991604288611,54.26489620201755,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,3,8.51730822880294,0.1587357693835137,7.511666130041704,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,3,9.454810466494346,0.1920991604288611,54.74034520692658,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,4,8.51730822880294,0.1587357693835137,7.619598101940937,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,4,9.454810466494346,0.1920991604288611,55.125776864006184,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,5,8.51730822880294,0.1587357693835137,8.299715245957486,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,5,9.454810466494346,0.1920991604288611,56.032483051065356,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,6,8.51730822880294,0.1587357693835137,7.55319895001594,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,6,9.454810466494346,0.1920991604288611,55.83465544099454,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,7,8.51730822880294,0.1587357693835137,7.724486605962738,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,7,9.454810466494346,0.1920991604288611,54.96613474097103,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,8,8.51730822880294,0.1587357693835137,7.862673535943031,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,8,9.454810466494346,0.1920991604288611,55.40079475706443,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,9,8.51730822880294,0.1587357693835137,7.7663860799511895,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,9,9.454810466494346,0.1920991604288611,55.82494419394061,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,10,8.51730822880294,0.1587357693835137,7.775862109963782,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,10,9.454810466494346,0.1920991604288611,54.798793858033605,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,11,8.51730822880294,0.1587357693835137,7.666624916950241,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,11,9.454810466494346,0.1920991604288611,54.00217749492731,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,12,8.51730822880294,0.1587357693835137,7.8320424009580165,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,12,9.454810466494346,0.1920991604288611,54.52817802398931,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,13,8.51730822880294,0.1587357693835137,7.482330159982666,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,13,9.454810466494346,0.1920991604288611,54.20410493097734,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,14,8.51730822880294,0.1587357693835137,7.614065269939601,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,14,9.454810466494346,0.1920991604288611,54.75627743406221,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,15,8.51730822880294,0.1587357693835137,7.776114603038877,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,15,9.454810466494346,0.1920991604288611,53.95577216602396,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,16,8.51730822880294,0.1587357693835137,8.044123034924269,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,16,9.454810466494346,0.1920991604288611,55.91380731400568,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,17,8.51730822880294,0.1587357693835137,7.747889264021069,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,17,9.454810466494346,0.1920991604288611,55.72266553901136,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,18,8.51730822880294,0.1587357693835137,7.97396125306841,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,18,9.454810466494346,0.1920991604288611,54.84363340702839,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,19,8.51730822880294,0.1587357693835137,7.856420803931542,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,19,9.454810466494346,0.1920991604288611,56.27648039802443,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,20,8.51730822880294,0.1587357693835137,8.523504946031608,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,20,9.454810466494346,0.1920991604288611,56.4709401660366,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,21,8.51730822880294,0.1587357693835137,7.841836876003072,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,21,9.454810466494346,0.1920991604288611,55.397909229039215,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,22,8.51730822880294,0.1587357693835137,7.673214564914815,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,22,9.454810466494346,0.1920991604288611,55.270527175976895,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,23,8.51730822880294,0.1587357693835137,7.993077322025783,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,23,9.454810466494346,0.1920991604288611,55.857321374933235,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,24,8.51730822880294,0.1587357693835137,7.956294775009155,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,24,9.454810466494346,0.1920991604288611,55.2436177090276,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,DARP-HILP,25,8.51730822880294,0.1587357693835137,7.966859493055381,17608,49,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.2,RAO*,25,9.454810466494346,0.1920991604288611,54.827531183022074,48844,4100,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,DARP-HILP,1,8.51730822880294,0.1587357693835137,16.27397280698642,31048,76,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,RAO*,1,9.454810466494346,0.1920991604288611,59.50460852799006,50839,4256,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,DARP-HILP,2,8.51730822880294,0.1587357693835137,15.767062333994545,31048,76,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,RAO*,2,9.454810466494346,0.1920991604288611,58.805224015028216,50839,4256,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,DARP-HILP,3,8.51730822880294,0.1587357693835137,15.869181634043343,31048,76,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,RAO*,3,9.454810466494346,0.1920991604288611,60.614587234915234,50839,4256,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,DARP-HILP,4,8.51730822880294,0.1587357693835137,16.052482196944766,31048,76,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,RAO*,4,9.454810466494346,0.1920991604288611,59.33174504293129,50839,4256,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
5,6,0.3,DARP-HILP,5,8.51730822880294,0.1587357693835137,16.221697092987597,31048,76,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
